line_id,line_name,location_type,order_id,parent_station,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_timezone,stop_url,transport_code,transport_name,ascensores,cobertura_movil,escaleras_mecanicas,estacion_accesible,wheelchair_boarding,wifi gratuito,zone_id
1,Pinar de Chamartín-Valdecarros,0,1.0,,263,,par_4_263,40.480140000000006,-3.6668,PINAR DE CHAMARTIN,Europe/Madrid,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,2,1.0,est_4_263,263,Calle de Arturo Soria 330,acc_4_263_645,40.4802,-3.6668199999999995,Arturo Soria,,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,1.0,est_4_263,263,Calle de Arturo Soria 330,acc_4_263_646,40.48015,-3.6669300000000002,Ascensor,,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,1.0,,263,,est_4_263,40.480140000000006,-3.6668,PINAR DE CHAMARTIN,Europe/Madrid,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,0,2.0,,262,,par_4_262,40.476820000000004,-3.67637,BAMBU,Europe/Madrid,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,2,2.0,est_4_262,262,Calle del Bambú 14,acc_4_262_643,40.47683,-3.67642,Bambú,,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,2.0,est_4_262,262,Calle del Bambú 14,acc_4_262_644,40.47705,-3.6768400000000003,Ascensor,,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,2.0,,262,,est_4_262,40.476820000000004,-3.67637,BAMBU,Europe/Madrid,http://www.crtm.es,4,metro,1.0,0.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,0,3.0,est_90_25,261,,par_4_261,40.47203,-3.6825900000000003,CHAMARTIN,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,2,3.0,est_90_25,261,Calle del Padre Francisco Palau y Quer SN,acc_4_261_474,40.47314,-3.6830800000000004,Chamartín,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,3.0,est_90_25,261,Calle del Padre Francisco Palau y Quer SN,acc_4_261_642,40.47323,-3.6831300000000002,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,0,4.0,est_90_21,1,,par_4_1,40.4669,-3.68917,PLAZA DE CASTILLA,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Paseo de la Castellana 189,acc_4_1_1,40.46682,-3.6891800000000003,Plaza de Castilla,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Plaza de Castilla 9,acc_4_1_1040,40.46555,-3.68877,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Paseo de la Castellana 191 B,acc_4_1_1043,40.46728,-3.68915,Intercambiador Superficie,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Paseo de la Castellana 189,acc_4_1_1044,40.46702,-3.6891800000000003,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Paseo de la Castellana 189,acc_4_1_2,40.467220000000005,-3.68952,Castellana impares,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Calle de Bravo Murillo 377,acc_4_1_3,40.46629,-3.6903599999999996,Bravo Murillo,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Plaza de Castilla 9,acc_4_1_4,40.46546,-3.68891,Paseo Castellana pares,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,4.0,est_90_21,1,Plaza de Castilla 3,acc_4_1_773,40.46621,-3.6902800000000004,Intercambiador,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,0,5.0,,2,,par_4_2,40.464420000000004,-3.69506,VALDEACEDERAS,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,5.0,est_4_2,2,Calle de Bravo Murillo 324,acc_4_2_5,40.46409,-3.6957699999999996,Capitán Blanco Argibay,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,5.0,est_4_2,2,Calle de Bravo Murillo 350,acc_4_2_6,40.46479,-3.6939900000000003,Aníbal,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,5.0,,2,,est_4_2,40.464420000000004,-3.69506,VALDEACEDERAS,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,6.0,,3,,par_4_3,40.46055,-3.69825,TETUAN,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,6.0,est_4_3,3,Calle de Bravo Murillo 269,acc_4_3_7,40.45982,-3.69929,Algodonales,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,6.0,est_4_3,3,Calle del General Margallo 2,acc_4_3_8,40.46115,-3.6978800000000005,General Margallo,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,6.0,,3,,est_4_3,40.46055,-3.69825,TETUAN,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,7.0,,4,,par_4_4,40.45429,-3.7030199999999995,ESTRECHO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,7.0,est_4_4,4,Calle de Bravo Murillo 170,acc_4_4_10,40.45367,-3.7028300000000005,Juan de Olías,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,7.0,est_4_4,4,Calle de Bravo Murillo 194,acc_4_4_11,40.45525,-3.7024800000000004,Manuel Luna,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,7.0,est_4_4,4,Calle de Bravo Murillo 205,acc_4_4_12,40.45533,-3.7027400000000004,Fulgencio de Miguel,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,7.0,est_4_4,4,Calle de Bravo Murillo 183,acc_4_4_9,40.45363,-3.70309,Navarra,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,7.0,,4,,est_4_4,40.45429,-3.7030199999999995,ESTRECHO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,8.0,,5,,par_4_5,40.45033,-3.7033099999999997,ALVARADO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,8.0,est_4_5,5,Calle de Bravo Murillo 135,acc_4_5_13,40.45026,-3.70361,Bravo Murillo impares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,8.0,est_4_5,5,Calle de Bravo Murillo 136,acc_4_5_14,40.45017,-3.7033699999999996,Bravo Murillo pares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,8.0,,5,,est_4_5,40.45033,-3.7033099999999997,ALVARADO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,9.0,,6,,par_4_6,40.44697,-3.7039699999999995,CUATRO CAMINOS,Europe/Madrid,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,2,9.0,est_4_6,6,Gta de Cuatro Caminos 1,acc_4_6_15,40.446709999999996,-3.7042800000000002,Reina Victoria impares,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,9.0,est_4_6,6,Calle de Santa Engracia 168,acc_4_6_16,40.44652,-3.70362,Santa Engracia,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,9.0,est_4_6,6,Avda de la Reina Victoria 3,acc_4_6_17,40.44689,-3.70456,Reina Victoria pares,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,9.0,est_4_6,6,Calle de Bravo Murillo 101,acc_4_6_18,40.44737,-3.7040599999999997,Bravo Murillo,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,9.0,est_4_6,6,Calle de Maudes 8,acc_4_6_19,40.44534,-3.70258,Maudes,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,9.0,est_4_6,6,Calle de Santa Engracia 179,acc_4_6_615,40.44624,-3.70375,Ascensor exterior,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,9.0,,6,,est_4_6,40.44697,-3.7039699999999995,CUATRO CAMINOS,Europe/Madrid,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,0,10.0,,7,,par_4_7,40.44198,-3.7013300000000005,RIOS ROSAS,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,10.0,est_4_7,7,Calle de Ríos Rosas 24,acc_4_7_20,40.44189,-3.7011300000000005,Ríos Rosas pares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,10.0,est_4_7,7,Calle de Ríos Rosas 19,acc_4_7_21,40.442029999999995,-3.7011,Ríos Rosas impares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,10.0,est_4_7,7,Calle de Santa Engracia 120 A,acc_4_7_22,40.44052,-3.7012699999999996,Bretón de los Herreros,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,10.0,,7,,est_4_7,40.44198,-3.7013300000000005,RIOS ROSAS,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,11.0,,8,,par_4_8,40.43492,-3.69898,IGLESIA,Europe/Madrid,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Paseo del General Martínez Campos 1,acc_4_8_23,40.43506,-3.6982,General Martínez Campos,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Calle de Santa Engracia 58,acc_4_8_24,40.43475,-3.6985300000000003,Santa Engracia,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Calle de Santa Engracia 61,acc_4_8_25,40.433890000000005,-3.6984,Sagunto,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Calle de Eloy Gonzalo 38,acc_4_8_26,40.43472,-3.69924,Eloy Gonzalo pares,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Calle de Eloy Gonzalo 35,acc_4_8_27,40.4349,-3.6993199999999997,Eloy Gonzalo impares,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Gta del Pintor Sorolla 5,acc_4_8_774,40.43507,-3.69846,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,11.0,est_4_8,8,Gta del Pintor Sorolla 1,acc_4_8_775,40.43479,-3.69896,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,11.0,,8,,est_4_8,40.43492,-3.69898,IGLESIA,Europe/Madrid,http://www.crtm.es,4,metro,1.0,1.0,0.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,0,12.0,,9,,par_4_9,40.42906,-3.7021800000000002,BILBAO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,12.0,est_4_9,9,Gta de Bilbao 5,acc_4_9_28,40.42926,-3.7019300000000004,Fuencarral,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,12.0,est_4_9,9,Gta de Bilbao 2,acc_4_9_29,40.4291,-3.7016400000000003,Luchana,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,12.0,est_4_9,9,Gta de Bilbao 7,acc_4_9_30,40.42876,-3.70206,Manuela Malasaña,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,12.0,est_4_9,9,Calle de Luchana 22,acc_4_9_31,40.43029,-3.7002300000000004,Francisco de Rojas,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,12.0,est_4_9,9,Calle de Luchana 21,acc_4_9_32,40.4305,-3.7003,Luchana impares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,12.0,est_4_9,9,Calle de Luchana 23,acc_4_9_33,40.430890000000005,-3.6998300000000004,Trafalgar,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,12.0,,9,,est_4_9,40.42906,-3.7021800000000002,BILBAO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,13.0,,10,,par_4_10,40.426190000000005,-3.7011,TRIBUNAL,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,13.0,est_4_10,10,Calle de Barceló 2,acc_4_10_34,40.42628,-3.7008199999999998,Barceló,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,13.0,est_4_10,10,Calle de Fuencarral 78,acc_4_10_35,40.4262,-3.7010300000000003,Fuencarral,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,13.0,est_4_10,10,Calle de Fuencarral 81,acc_4_10_36,40.42569,-3.70111,Tribunal de Cuentas,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,13.0,,10,,est_4_10,40.426190000000005,-3.7011,TRIBUNAL,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,14.0,,11,,par_4_11,40.42001,-3.7018,GRAN VIA,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,14.0,est_4_11,11,Calle  Gran Vía 21,acc_4_11_37,40.419909999999994,-3.7013,Gran Vía,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,14.0,est_4_11,11,Calle  Gran Vía 23,acc_4_11_38,40.41992,-3.70183,Gran Vía,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,14.0,est_4_11,11,Calle  Gran vía 28,acc_4_11_39,40.42013,-3.70181,Fuencarral,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,14.0,est_4_11,11,Calle de la Montera 44,acc_4_11_40,40.419509999999995,-3.7016699999999996,Montera,,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,14.0,,11,,est_4_11,40.42001,-3.7018,GRAN VIA,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,1.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,15.0,est_90_58,12,,par_4_12,40.41688,-3.7032599999999998,SOL,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,1,0.0,A
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Plaza de la Puerta del Sol 13,acc_4_12_1034,40.41707,-3.70296,Alcalá,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Plaza de la Puerta del Sol 5,acc_4_12_1048,40.41685,-3.70296,RENFE,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Plaza de la Puerta del Sol 7,acc_4_12_41,40.41665,-3.70353,Carretas,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Plaza de la Puerta del Sol 12,acc_4_12_42,40.41714,-3.70329,Carmen,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Plaza de la Puerta del Sol 9,acc_4_12_43,40.416709999999995,-3.7045800000000004,Mayor,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Plaza de la Puerta del Sol 8,acc_4_12_776,40.41667,-3.7044099999999998,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,15.0,est_90_58,12,Calle de Preciados 1,acc_4_12_777,40.41724,-3.70415,Preciados,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,0,16.0,,13,,par_4_13,40.41235,-3.70466,TIRSO DE MOLINA,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,16.0,est_4_13,13,Plaza de Tirso de Molina 14,acc_4_13_44,40.41239,-3.70505,Conde de Romanones,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,16.0,est_4_13,13,Plaza de Tirso de Molina 20,acc_4_13_45,40.41245,-3.70373,Magdalena,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,16.0,,13,,est_4_13,40.41235,-3.70466,TIRSO DE MOLINA,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,17.0,,14,,par_4_14,40.412459999999996,-3.6993699999999996,ANTON MARTIN,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,17.0,est_4_14,14,Calle del Amor de Dios 14,acc_4_14_46,40.4123,-3.69865,Amor de Dios,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,17.0,est_4_14,14,Plaza de Antón Martín 1,acc_4_14_47,40.412420000000004,-3.69958,Magdalena,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,17.0,est_4_14,14,Calle de Atocha 85,acc_4_14_49,40.41152,-3.6973300000000004,Atocha impares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,17.0,est_4_14,14,Calle de Atocha 76,acc_4_14_50,40.41142,-3.6974199999999997,Atocha pares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,17.0,,14,,est_4_14,40.412459999999996,-3.6993699999999996,ANTON MARTIN,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,18.0,,15,,par_4_15,40.40885,-3.6924900000000003,ATOCHA,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,18.0,est_4_15,15,Plaza del Emperador Carlos V 11,acc_4_15_51,40.409,-3.6924699999999997,Atocha,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,18.0,est_4_15,15,Paseo de la Infanta Isabel 1,acc_4_15_52,40.408409999999996,-3.69052,Ministerio,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,18.0,,15,,est_4_15,40.40885,-3.6924900000000003,ATOCHA,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,19.0,est_90_54,16,,par_4_16,40.40659,-3.6893800000000003,ATOCHA-RENFE,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,2,0.0,A
1,Pinar de Chamartín-Valdecarros,2,19.0,est_90_54,16,Paseo de la Infanta Isabel 11,acc_4_16_53,40.407540000000004,-3.6891599999999998,Alfonso XII,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,19.0,est_90_54,16,Paseo de la Infanta Isabel 15,acc_4_16_54,40.40701,-3.6881800000000005,Paseo Infanta Isabel,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,19.0,est_90_54,16,Paseo de la Infanta Isabel 11,acc_4_16_572,40.40746,-3.68899,Ascensor,,http://www.crtm.es,4,metro,1.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,0,20.0,,17,,par_4_17,40.40445,-3.6809800000000004,MENENDEZ PELAYO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,20.0,est_4_17,17,Avda de Menéndez Pelayo 123,acc_4_17_57,40.40443,-3.6806699999999997,Menéndez Pelayo impares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,20.0,est_4_17,17,Avda de Menéndez Pelayo 44,acc_4_17_58,40.40452,-3.68091,Menéndez Pelayo pares,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,20.0,est_4_17,17,Calle de Gutenberg 1,acc_4_17_59,40.40489,-3.68171,Gutenberg,,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,20.0,,17,,est_4_17,40.40445,-3.6809800000000004,MENENDEZ PELAYO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,21.0,,18,,par_4_18,40.40126,-3.6751400000000003,PACIFICO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,1.0,1.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,21.0,est_4_18,18,Calle del Doctor Esquerdo 219,acc_4_18_1050,40.40157,-3.6742800000000004,Ascensor,,http://www.crtm.es,4,metro,0.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,21.0,est_4_18,18,Calle del Doctor Esquerdo 184,acc_4_18_60,40.40155,-3.6747900000000002,Doctor Esquerdo pares,,http://www.crtm.es,4,metro,0.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,21.0,est_4_18,18,Calle del Doctor Esquerdo 221,acc_4_18_61,40.40147,-3.67438,Doctor Esquerdo impares,,http://www.crtm.es,4,metro,0.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,21.0,est_4_18,18,Calle de Sánchez Barcaiztegui 1,acc_4_18_62,40.4023,-3.67615,Sánchez Barcaíztegui,,http://www.crtm.es,4,metro,0.0,1.0,1.0,1.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,21.0,,18,,est_4_18,40.40126,-3.6751400000000003,PACIFICO,Europe/Madrid,http://www.crtm.es,4,metro,0.0,1.0,1.0,1.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,0,22.0,,19,,par_4_19,40.39819,-3.66906,PUENTE DE VALLECAS,Europe/Madrid,http://www.crtm.es,4,metro,0.0,0.0,0.0,0.0,0,0.0,A
1,Pinar de Chamartín-Valdecarros,2,22.0,est_4_19,19,Avda de la Albufera 12,acc_4_19_63,40.397659999999995,-3.66815,Albufera pares,,http://www.crtm.es,4,metro,0.0,0.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,22.0,est_4_19,19,Avda de la Albufera 9,acc_4_19_64,40.3978,-3.6680800000000002,Albufera impares,,http://www.crtm.es,4,metro,0.0,0.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,2,22.0,est_4_19,19,Avda de Peña Prieta 2,acc_4_19_65,40.398509999999995,-3.66897,Peña Prieta,,http://www.crtm.es,4,metro,0.0,0.0,0.0,0.0,0,0.0,
1,Pinar de Chamartín-Valdecarros,1,22.0,,19,,est_4_19,40.39819,-3.66906,PUENTE DE VALLECAS,Europe/Madrid,http://www.crtm.es,4,metro,0.0,0.0,0.0,0.0,0,0.0,A
